"sku","name","weight","manufacturer","shoes_size","shoe_type","color","category_ids","status","price","qty","visibility","tax_class_id","description","short_description","thumbnail","small_image","image","attribute_set","websites","store","type","is_in_stock","special_price","special_from_date","special_to_date"
"S52GIAY1358311012R1129",336,0,"dollyvn",37,"Giày búp bê","Hồng","3,36,80","Hiệu lực",335000,10,"Catalog, Search","None","Tên : Giày Búp Bê Nơ
Chất liệu : Vải
Giày búp bê đế bằng 336 là một ý tưởng tuyệt vời cho bạn khởi đầu ngày mới năng động. Giày được thiết kế trên tông hồng tươi và điểm nhấn là chiếc nơ đen cá tính mang đến cho bạn nét trẻ trung và duyên dáng khi xuống phố hoặc picnic dã ngoại.","none","/H/giay/3f951f_8326e3a7237a1cd6d4e3e14465d48cc2.jpg","/H/giay/3f951f_8326e3a7237a1cd6d4e3e14465d48cc2.jpg","/H/giay/3f951f_8326e3a7237a1cd6d4e3e14465d48cc2.jpg","Giay","base","admin","simple",1,,,
"S52GIAY1358311012R1130",336,0,"dollyvn",38,"Giày búp bê","Hồng","3,36,80","Hiệu lực",335000,10,"Catalog, Search","None","Tên : Giày Búp Bê Nơ
Chất liệu : Vải
Giày búp bê đế bằng 336 là một ý tưởng tuyệt vời cho bạn khởi đầu ngày mới năng động. Giày được thiết kế trên tông hồng tươi và điểm nhấn là chiếc nơ đen cá tính mang đến cho bạn nét trẻ trung và duyên dáng khi xuống phố hoặc picnic dã ngoại.","none","/H/giay/3f951f_8326e3a7237a1cd6d4e3e14465d48cc2.jpg","/H/giay/3f951f_8326e3a7237a1cd6d4e3e14465d48cc2.jpg","/H/giay/3f951f_8326e3a7237a1cd6d4e3e14465d48cc2.jpg","Giay","base","admin","simple",1,,,
"S52GIAY1358311012R1131",336,0,"dollyvn",39,"Giày búp bê","Hồng","3,36,80","Hiệu lực",335000,10,"Catalog, Search","None","Tên : Giày Búp Bê Nơ
Chất liệu : Vải
Giày búp bê đế bằng 336 là một ý tưởng tuyệt vời cho bạn khởi đầu ngày mới năng động. Giày được thiết kế trên tông hồng tươi và điểm nhấn là chiếc nơ đen cá tính mang đến cho bạn nét trẻ trung và duyên dáng khi xuống phố hoặc picnic dã ngoại.","none","/H/giay/3f951f_8326e3a7237a1cd6d4e3e14465d48cc2.jpg","/H/giay/3f951f_8326e3a7237a1cd6d4e3e14465d48cc2.jpg","/H/giay/3f951f_8326e3a7237a1cd6d4e3e14465d48cc2.jpg","Giay","base","admin","simple",1,,,
"S52GIAY1358311012R1132",336,0,"dollyvn",40,"Giày búp bê","Hồng","3,36,80","Hiệu lực",335000,10,"Catalog, Search","None","Tên : Giày Búp Bê Nơ
Chất liệu : Vải
Giày búp bê đế bằng 336 là một ý tưởng tuyệt vời cho bạn khởi đầu ngày mới năng động. Giày được thiết kế trên tông hồng tươi và điểm nhấn là chiếc nơ đen cá tính mang đến cho bạn nét trẻ trung và duyên dáng khi xuống phố hoặc picnic dã ngoại.","none","/H/giay/3f951f_8326e3a7237a1cd6d4e3e14465d48cc2.jpg","/H/giay/3f951f_8326e3a7237a1cd6d4e3e14465d48cc2.jpg","/H/giay/3f951f_8326e3a7237a1cd6d4e3e14465d48cc2.jpg","Giay","base","admin","simple",1,,,
"S52GIAY1358311012R1133",335,0,"dollyvn",34,"Giày búp bê","Đen","3,36,80","Hiệu lực",335000,10,"Catalog, Search","None","Tên : Giày Búp Bê Nơ Đinh Tán
Chất liệu : Nỉ
Thiết kế cách điệu ở mũi giày cùng đinh tán cá tính, 335 sẽ là lựa chọn hoàn hảo, vừa làm đẹp cho bộ trang phục vẫn mang lại sự thoải mái cho đôi chân của bạn. Để diện đến công sở, hãy kết hợp nó với áo sơ mi cách điệu, bạn sẽ có ngay phong cách thời trang nữ tính nhưng năng động.","none","/H/giay/3f951f_aa479cb67859ab82c6805f6bbef3ffdd.jpg","/H/giay/3f951f_aa479cb67859ab82c6805f6bbef3ffdd.jpg","/H/giay/3f951f_aa479cb67859ab82c6805f6bbef3ffdd.jpg","Giay","base","admin","simple",1,,,
"S52GIAY1358311012R1134",335,0,"dollyvn",35,"Giày búp bê","Đen","3,36,80","Hiệu lực",335000,10,"Catalog, Search","None","Tên : Giày Búp Bê Nơ Đinh Tán
Chất liệu : Nỉ
Thiết kế cách điệu ở mũi giày cùng đinh tán cá tính, 335 sẽ là lựa chọn hoàn hảo, vừa làm đẹp cho bộ trang phục vẫn mang lại sự thoải mái cho đôi chân của bạn. Để diện đến công sở, hãy kết hợp nó với áo sơ mi cách điệu, bạn sẽ có ngay phong cách thời trang nữ tính nhưng năng động.","none","/H/giay/3f951f_aa479cb67859ab82c6805f6bbef3ffdd.jpg","/H/giay/3f951f_aa479cb67859ab82c6805f6bbef3ffdd.jpg","/H/giay/3f951f_aa479cb67859ab82c6805f6bbef3ffdd.jpg","Giay","base","admin","simple",1,,,
"S52GIAY1358311012R1135",335,0,"dollyvn",36,"Giày búp bê","Đen","3,36,80","Hiệu lực",335000,10,"Catalog, Search","None","Tên : Giày Búp Bê Nơ Đinh Tán
Chất liệu : Nỉ
Thiết kế cách điệu ở mũi giày cùng đinh tán cá tính, 335 sẽ là lựa chọn hoàn hảo, vừa làm đẹp cho bộ trang phục vẫn mang lại sự thoải mái cho đôi chân của bạn. Để diện đến công sở, hãy kết hợp nó với áo sơ mi cách điệu, bạn sẽ có ngay phong cách thời trang nữ tính nhưng năng động.","none","/H/giay/3f951f_aa479cb67859ab82c6805f6bbef3ffdd.jpg","/H/giay/3f951f_aa479cb67859ab82c6805f6bbef3ffdd.jpg","/H/giay/3f951f_aa479cb67859ab82c6805f6bbef3ffdd.jpg","Giay","base","admin","simple",1,,,
"S52GIAY1358311012R1136",335,0,"dollyvn",37,"Giày búp bê","Đen","3,36,80","Hiệu lực",335000,10,"Catalog, Search","None","Tên : Giày Búp Bê Nơ Đinh Tán
Chất liệu : Nỉ
Thiết kế cách điệu ở mũi giày cùng đinh tán cá tính, 335 sẽ là lựa chọn hoàn hảo, vừa làm đẹp cho bộ trang phục vẫn mang lại sự thoải mái cho đôi chân của bạn. Để diện đến công sở, hãy kết hợp nó với áo sơ mi cách điệu, bạn sẽ có ngay phong cách thời trang nữ tính nhưng năng động.","none","/H/giay/3f951f_aa479cb67859ab82c6805f6bbef3ffdd.jpg","/H/giay/3f951f_aa479cb67859ab82c6805f6bbef3ffdd.jpg","/H/giay/3f951f_aa479cb67859ab82c6805f6bbef3ffdd.jpg","Giay","base","admin","simple",1,,,
"S52GIAY1358311012R1137",335,0,"dollyvn",38,"Giày búp bê","Đen","3,36,80","Hiệu lực",335000,10,"Catalog, Search","None","Tên : Giày Búp Bê Nơ Đinh Tán
Chất liệu : Nỉ
Thiết kế cách điệu ở mũi giày cùng đinh tán cá tính, 335 sẽ là lựa chọn hoàn hảo, vừa làm đẹp cho bộ trang phục vẫn mang lại sự thoải mái cho đôi chân của bạn. Để diện đến công sở, hãy kết hợp nó với áo sơ mi cách điệu, bạn sẽ có ngay phong cách thời trang nữ tính nhưng năng động.","none","/H/giay/3f951f_aa479cb67859ab82c6805f6bbef3ffdd.jpg","/H/giay/3f951f_aa479cb67859ab82c6805f6bbef3ffdd.jpg","/H/giay/3f951f_aa479cb67859ab82c6805f6bbef3ffdd.jpg","Giay","base","admin","simple",1,,,
"S52GIAY1358311012R1138",335,0,"dollyvn",39,"Giày búp bê","Đen","3,36,80","Hiệu lực",335000,10,"Catalog, Search","None","Tên : Giày Búp Bê Nơ Đinh Tán
Chất liệu : Nỉ
Thiết kế cách điệu ở mũi giày cùng đinh tán cá tính, 335 sẽ là lựa chọn hoàn hảo, vừa làm đẹp cho bộ trang phục vẫn mang lại sự thoải mái cho đôi chân của bạn. Để diện đến công sở, hãy kết hợp nó với áo sơ mi cách điệu, bạn sẽ có ngay phong cách thời trang nữ tính nhưng năng động.","none","/H/giay/3f951f_aa479cb67859ab82c6805f6bbef3ffdd.jpg","/H/giay/3f951f_aa479cb67859ab82c6805f6bbef3ffdd.jpg","/H/giay/3f951f_aa479cb67859ab82c6805f6bbef3ffdd.jpg","Giay","base","admin","simple",1,,,
"S52GIAY1358311012R1139",335,0,"dollyvn",40,"Giày búp bê","Đen","3,36,80","Hiệu lực",335000,10,"Catalog, Search","None","Tên : Giày Búp Bê Nơ Đinh Tán
Chất liệu : Nỉ
Thiết kế cách điệu ở mũi giày cùng đinh tán cá tính, 335 sẽ là lựa chọn hoàn hảo, vừa làm đẹp cho bộ trang phục vẫn mang lại sự thoải mái cho đôi chân của bạn. Để diện đến công sở, hãy kết hợp nó với áo sơ mi cách điệu, bạn sẽ có ngay phong cách thời trang nữ tính nhưng năng động.","none","/H/giay/3f951f_aa479cb67859ab82c6805f6bbef3ffdd.jpg","/H/giay/3f951f_aa479cb67859ab82c6805f6bbef3ffdd.jpg","/H/giay/3f951f_aa479cb67859ab82c6805f6bbef3ffdd.jpg","Giay","base","admin","simple",1,,,
"S52GIAY1358311012R1140",332,0,"dollyvn",34,"Giày búp bê","Kem","3,36,80","Hiệu lực",350000,10,"Catalog, Search","None","Tên : Giày Búp Bê Mũi Nhọn Phối Sọc Nơ Cổ Điển
Chất liệu : Da tổng hợp
Nơ sọc trắng đen trên nền kem nhạt , 332 tạo nét đáng yêu, thanh lịch và nữ tính phù hợp cho các bạn gái trẻ yêu thích sự nhẹ nhàng, thanh khiết. Kết hợp với quần jeans hay đầm xòe khi dạo phố, gặp mặt bạn bè, bạn sẽ tạo được phong cách riêng cho mình","none","/H/giay/3f951f_be55c31c195aa6777d45acac0bb0c080.jpg","/H/giay/3f951f_be55c31c195aa6777d45acac0bb0c080.jpg","/H/giay/3f951f_be55c31c195aa6777d45acac0bb0c080.jpg","Giay","base","admin","simple",1,,,
"S52GIAY1358311012R1141",332,0,"dollyvn",35,"Giày búp bê","Kem","3,36,80","Hiệu lực",350000,10,"Catalog, Search","None","Tên : Giày Búp Bê Mũi Nhọn Phối Sọc Nơ Cổ Điển
Chất liệu : Da tổng hợp
Nơ sọc trắng đen trên nền kem nhạt , 332 tạo nét đáng yêu, thanh lịch và nữ tính phù hợp cho các bạn gái trẻ yêu thích sự nhẹ nhàng, thanh khiết. Kết hợp với quần jeans hay đầm xòe khi dạo phố, gặp mặt bạn bè, bạn sẽ tạo được phong cách riêng cho mình","none","/H/giay/3f951f_be55c31c195aa6777d45acac0bb0c080.jpg","/H/giay/3f951f_be55c31c195aa6777d45acac0bb0c080.jpg","/H/giay/3f951f_be55c31c195aa6777d45acac0bb0c080.jpg","Giay","base","admin","simple",1,,,
"S52GIAY1358311012R1142",332,0,"dollyvn",36,"Giày búp bê","Kem","3,36,80","Hiệu lực",350000,10,"Catalog, Search","None","Tên : Giày Búp Bê Mũi Nhọn Phối Sọc Nơ Cổ Điển
Chất liệu : Da tổng hợp
Nơ sọc trắng đen trên nền kem nhạt , 332 tạo nét đáng yêu, thanh lịch và nữ tính phù hợp cho các bạn gái trẻ yêu thích sự nhẹ nhàng, thanh khiết. Kết hợp với quần jeans hay đầm xòe khi dạo phố, gặp mặt bạn bè, bạn sẽ tạo được phong cách riêng cho mình","none","/H/giay/3f951f_be55c31c195aa6777d45acac0bb0c080.jpg","/H/giay/3f951f_be55c31c195aa6777d45acac0bb0c080.jpg","/H/giay/3f951f_be55c31c195aa6777d45acac0bb0c080.jpg","Giay","base","admin","simple",1,,,
"S52GIAY1358311012R1143",332,0,"dollyvn",37,"Giày búp bê","Kem","3,36,80","Hiệu lực",350000,10,"Catalog, Search","None","Tên : Giày Búp Bê Mũi Nhọn Phối Sọc Nơ Cổ Điển
Chất liệu : Da tổng hợp
Nơ sọc trắng đen trên nền kem nhạt , 332 tạo nét đáng yêu, thanh lịch và nữ tính phù hợp cho các bạn gái trẻ yêu thích sự nhẹ nhàng, thanh khiết. Kết hợp với quần jeans hay đầm xòe khi dạo phố, gặp mặt bạn bè, bạn sẽ tạo được phong cách riêng cho mình","none","/H/giay/3f951f_be55c31c195aa6777d45acac0bb0c080.jpg","/H/giay/3f951f_be55c31c195aa6777d45acac0bb0c080.jpg","/H/giay/3f951f_be55c31c195aa6777d45acac0bb0c080.jpg","Giay","base","admin","simple",1,,,
"S52GIAY1358311012R1144",332,0,"dollyvn",38,"Giày búp bê","Kem","3,36,80","Hiệu lực",350000,10,"Catalog, Search","None","Tên : Giày Búp Bê Mũi Nhọn Phối Sọc Nơ Cổ Điển
Chất liệu : Da tổng hợp
Nơ sọc trắng đen trên nền kem nhạt , 332 tạo nét đáng yêu, thanh lịch và nữ tính phù hợp cho các bạn gái trẻ yêu thích sự nhẹ nhàng, thanh khiết. Kết hợp với quần jeans hay đầm xòe khi dạo phố, gặp mặt bạn bè, bạn sẽ tạo được phong cách riêng cho mình","none","/H/giay/3f951f_be55c31c195aa6777d45acac0bb0c080.jpg","/H/giay/3f951f_be55c31c195aa6777d45acac0bb0c080.jpg","/H/giay/3f951f_be55c31c195aa6777d45acac0bb0c080.jpg","Giay","base","admin","simple",1,,,
"S52GIAY1358311012R1145",332,0,"dollyvn",39,"Giày búp bê","Kem","3,36,80","Hiệu lực",350000,10,"Catalog, Search","None","Tên : Giày Búp Bê Mũi Nhọn Phối Sọc Nơ Cổ Điển
Chất liệu : Da tổng hợp
Nơ sọc trắng đen trên nền kem nhạt , 332 tạo nét đáng yêu, thanh lịch và nữ tính phù hợp cho các bạn gái trẻ yêu thích sự nhẹ nhàng, thanh khiết. Kết hợp với quần jeans hay đầm xòe khi dạo phố, gặp mặt bạn bè, bạn sẽ tạo được phong cách riêng cho mình","none","/H/giay/3f951f_be55c31c195aa6777d45acac0bb0c080.jpg","/H/giay/3f951f_be55c31c195aa6777d45acac0bb0c080.jpg","/H/giay/3f951f_be55c31c195aa6777d45acac0bb0c080.jpg","Giay","base","admin","simple",1,,,
"S52GIAY1358311012R1146",332,0,"dollyvn",40,"Giày búp bê","Kem","3,36,80","Hiệu lực",350000,10,"Catalog, Search","None","Tên : Giày Búp Bê Mũi Nhọn Phối Sọc Nơ Cổ Điển
Chất liệu : Da tổng hợp
Nơ sọc trắng đen trên nền kem nhạt , 332 tạo nét đáng yêu, thanh lịch và nữ tính phù hợp cho các bạn gái trẻ yêu thích sự nhẹ nhàng, thanh khiết. Kết hợp với quần jeans hay đầm xòe khi dạo phố, gặp mặt bạn bè, bạn sẽ tạo được phong cách riêng cho mình","none","/H/giay/3f951f_be55c31c195aa6777d45acac0bb0c080.jpg","/H/giay/3f951f_be55c31c195aa6777d45acac0bb0c080.jpg","/H/giay/3f951f_be55c31c195aa6777d45acac0bb0c080.jpg","Giay","base","admin","simple",1,,,
"S53GIAY1400311012R1000",20032,0,"Girlie",34,"Giày cao gót","Xanh chuối","3,36,80","Hiệu lực",887000,10,"Catalog, Search","None","Đôi giày cao gót hở mũi, bít gót 20032 sẽ mang đến cho những bạn nữ sự duyên dáng và phong cách thời trang sành điệu, với phong cách đầy cá tính sẽ giúp các bạn nữ thêm phần nổi bật trước mắc của các bạn khác phái. ","none","/H/giay/1347246313VN.JPG","/H/giay/1347246313VN.JPG","/H/giay/1347246313VN.JPG","Giay","base","admin","simple",1,,,
"S53GIAY1400311012R1001",20032,0,"Girlie",35,"Giày cao gót","Xanh chuối","3,36,80","Hiệu lực",887000,10,"Catalog, Search","None","Đôi giày cao gót hở mũi, bít gót 20032 sẽ mang đến cho những bạn nữ sự duyên dáng và phong cách thời trang sành điệu, với phong cách đầy cá tính sẽ giúp các bạn nữ thêm phần nổi bật trước mắc của các bạn khác phái. ","none","/H/giay/1347246313VN.JPG","/H/giay/1347246313VN.JPG","/H/giay/1347246313VN.JPG","Giay","base","admin","simple",1,,,
"S53GIAY1400311012R1002",20032,0,"Girlie",36,"Giày cao gót","Xanh chuối","3,36,80","Hiệu lực",887000,10,"Catalog, Search","None","Đôi giày cao gót hở mũi, bít gót 20032 sẽ mang đến cho những bạn nữ sự duyên dáng và phong cách thời trang sành điệu, với phong cách đầy cá tính sẽ giúp các bạn nữ thêm phần nổi bật trước mắc của các bạn khác phái. ","none","/H/giay/1347246313VN.JPG","/H/giay/1347246313VN.JPG","/H/giay/1347246313VN.JPG","Giay","base","admin","simple",1,,,
"S53GIAY1400311012R1003",20032,0,"Girlie",37,"Giày cao gót","Xanh chuối","3,36,80","Hiệu lực",887000,10,"Catalog, Search","None","Đôi giày cao gót hở mũi, bít gót 20032 sẽ mang đến cho những bạn nữ sự duyên dáng và phong cách thời trang sành điệu, với phong cách đầy cá tính sẽ giúp các bạn nữ thêm phần nổi bật trước mắc của các bạn khác phái. ","none","/H/giay/1347246313VN.JPG","/H/giay/1347246313VN.JPG","/H/giay/1347246313VN.JPG","Giay","base","admin","simple",1,,,
"S53GIAY1400311012R1004",20032,0,"Girlie",38,"Giày cao gót","Xanh chuối","3,36,80","Hiệu lực",887000,10,"Catalog, Search","None","Đôi giày cao gót hở mũi, bít gót 20032 sẽ mang đến cho những bạn nữ sự duyên dáng và phong cách thời trang sành điệu, với phong cách đầy cá tính sẽ giúp các bạn nữ thêm phần nổi bật trước mắc của các bạn khác phái. ","none","/H/giay/1347246313VN.JPG","/H/giay/1347246313VN.JPG","/H/giay/1347246313VN.JPG","Giay","base","admin","simple",1,,,
"S53GIAY1400311012R1005",20032,0,"Girlie",39,"Giày cao gót","Xanh chuối","3,36,80","Hiệu lực",887000,10,"Catalog, Search","None","Đôi giày cao gót hở mũi, bít gót 20032 sẽ mang đến cho những bạn nữ sự duyên dáng và phong cách thời trang sành điệu, với phong cách đầy cá tính sẽ giúp các bạn nữ thêm phần nổi bật trước mắc của các bạn khác phái. ","none","/H/giay/1347246313VN.JPG","/H/giay/1347246313VN.JPG","/H/giay/1347246313VN.JPG","Giay","base","admin","simple",1,,,
"S53GIAY1400311012R1006",20032,0,"Girlie",34,"Giày cao gót","Hồng","3,36,80","Hiệu lực",887000,10,"Catalog, Search","None","Đôi giày cao gót hở mũi, bít gót 20032 sẽ mang đến cho những bạn nữ sự duyên dáng và phong cách thời trang sành điệu, với phong cách đầy cá tính sẽ giúp các bạn nữ thêm phần nổi bật trước mắc của các bạn khác phái. ","none","/H/giay/1345452424VN.JPG","/H/giay/1345452424VN.JPG","/H/giay/1345452424VN.JPG","Giay","base","admin","simple",1,,,
"S53GIAY1400311012R1007",20032,0,"Girlie",35,"Giày cao gót","Hồng","3,36,80","Hiệu lực",887000,10,"Catalog, Search","None","Đôi giày cao gót hở mũi, bít gót 20032 sẽ mang đến cho những bạn nữ sự duyên dáng và phong cách thời trang sành điệu, với phong cách đầy cá tính sẽ giúp các bạn nữ thêm phần nổi bật trước mắc của các bạn khác phái. ","none","/H/giay/1345452424VN.JPG","/H/giay/1345452424VN.JPG","/H/giay/1345452424VN.JPG","Giay","base","admin","simple",1,,,
"S53GIAY1400311012R1008",20032,0,"Girlie",36,"Giày cao gót","Hồng","3,36,80","Hiệu lực",887000,10,"Catalog, Search","None","Đôi giày cao gót hở mũi, bít gót 20032 sẽ mang đến cho những bạn nữ sự duyên dáng và phong cách thời trang sành điệu, với phong cách đầy cá tính sẽ giúp các bạn nữ thêm phần nổi bật trước mắc của các bạn khác phái. ","none","/H/giay/1345452424VN.JPG","/H/giay/1345452424VN.JPG","/H/giay/1345452424VN.JPG","Giay","base","admin","simple",1,,,
"S53GIAY1400311012R1009",20032,0,"Girlie",37,"Giày cao gót","Hồng","3,36,80","Hiệu lực",887000,10,"Catalog, Search","None","Đôi giày cao gót hở mũi, bít gót 20032 sẽ mang đến cho những bạn nữ sự duyên dáng và phong cách thời trang sành điệu, với phong cách đầy cá tính sẽ giúp các bạn nữ thêm phần nổi bật trước mắc của các bạn khác phái. ","none","/H/giay/1345452424VN.JPG","/H/giay/1345452424VN.JPG","/H/giay/1345452424VN.JPG","Giay","base","admin","simple",1,,,
"S53GIAY1400311012R1010",20032,0,"Girlie",38,"Giày cao gót","Hồng","3,36,80","Hiệu lực",887000,10,"Catalog, Search","None","Đôi giày cao gót hở mũi, bít gót 20032 sẽ mang đến cho những bạn nữ sự duyên dáng và phong cách thời trang sành điệu, với phong cách đầy cá tính sẽ giúp các bạn nữ thêm phần nổi bật trước mắc của các bạn khác phái. ","none","/H/giay/1345452424VN.JPG","/H/giay/1345452424VN.JPG","/H/giay/1345452424VN.JPG","Giay","base","admin","simple",1,,,
"S53GIAY1400311012R1011",20032,0,"Girlie",39,"Giày cao gót","Hồng","3,36,80","Hiệu lực",887000,10,"Catalog, Search","None","Đôi giày cao gót hở mũi, bít gót 20032 sẽ mang đến cho những bạn nữ sự duyên dáng và phong cách thời trang sành điệu, với phong cách đầy cá tính sẽ giúp các bạn nữ thêm phần nổi bật trước mắc của các bạn khác phái. ","none","/H/giay/1345452424VN.JPG","/H/giay/1345452424VN.JPG","/H/giay/1345452424VN.JPG","Giay","base","admin","simple",1,,,
"S53GIAY1400311012R1012","701-1",0,"Girlie",34,"Giày cao gót","Đỏ","3,36,80","Hiệu lực",397000,10,"Catalog, Search","None","Giày bít gót đế thấp sẽ giúp các bạn nữ tự tin trong công sở cũng như dạo phố cùng bạn bè, tôn lên vẻ dịu dàng và quí phái của bạn.","none","/H/giay/13506101492.jpg","/H/giay/13506101491.jpg","/H/giay/13506101491.jpg","Giay","base","admin","simple",1,,,
"S53GIAY1400311012R1013","701-1",0,"Girlie",35,"Giày cao gót","Đỏ","3,36,80","Hiệu lực",397000,10,"Catalog, Search","None","Giày bít gót đế thấp sẽ giúp các bạn nữ tự tin trong công sở cũng như dạo phố cùng bạn bè, tôn lên vẻ dịu dàng và quí phái của bạn.","none","/H/giay/13506101492.jpg","/H/giay/13506101491.jpg","/H/giay/13506101491.jpg","Giay","base","admin","simple",1,,,
"S53GIAY1400311012R1014","701-1",0,"Girlie",36,"Giày cao gót","Đỏ","3,36,80","Hiệu lực",397000,10,"Catalog, Search","None","Giày bít gót đế thấp sẽ giúp các bạn nữ tự tin trong công sở cũng như dạo phố cùng bạn bè, tôn lên vẻ dịu dàng và quí phái của bạn.","none","/H/giay/13506101492.jpg","/H/giay/13506101491.jpg","/H/giay/13506101491.jpg","Giay","base","admin","simple",1,,,
"S53GIAY1400311012R1015","701-1",0,"Girlie",37,"Giày cao gót","Đỏ","3,36,80","Hiệu lực",397000,10,"Catalog, Search","None","Giày bít gót đế thấp sẽ giúp các bạn nữ tự tin trong công sở cũng như dạo phố cùng bạn bè, tôn lên vẻ dịu dàng và quí phái của bạn.","none","/H/giay/13506101492.jpg","/H/giay/13506101491.jpg","/H/giay/13506101491.jpg","Giay","base","admin","simple",1,,,
"S53GIAY1400311012R1016","701-1",0,"Girlie",38,"Giày cao gót","Đỏ","3,36,80","Hiệu lực",397000,10,"Catalog, Search","None","Giày bít gót đế thấp sẽ giúp các bạn nữ tự tin trong công sở cũng như dạo phố cùng bạn bè, tôn lên vẻ dịu dàng và quí phái của bạn.","none","/H/giay/13506101492.jpg","/H/giay/13506101491.jpg","/H/giay/13506101491.jpg","Giay","base","admin","simple",1,,,
"S53GIAY1400311012R1017","701-1",0,"Girlie",39,"Giày cao gót","Đỏ","3,36,80","Hiệu lực",397000,10,"Catalog, Search","None","Giày bít gót đế thấp sẽ giúp các bạn nữ tự tin trong công sở cũng như dạo phố cùng bạn bè, tôn lên vẻ dịu dàng và quí phái của bạn.","none","/H/giay/13506101492.jpg","/H/giay/13506101491.jpg","/H/giay/13506101491.jpg","Giay","base","admin","simple",1,,,
"S53GIAY1400311012R1018","701-1",0,"Girlie",34,"Giày cao gót","Socola","3,36,80","Hiệu lực",397000,10,"Catalog, Search","None","Giày bít gót đế thấp sẽ giúp các bạn nữ tự tin trong công sở cũng như dạo phố cùng bạn bè, tôn lên vẻ dịu dàng và quí phái của bạn.","none","/H/giay/1350610690VN.jpg","/H/giay/13506107932.jpg","/H/giay/13506107932.jpg","Giay","base","admin","simple",1,,,
"S53GIAY1400311012R1019","701-1",0,"Girlie",35,"Giày cao gót","Socola","3,36,80","Hiệu lực",397000,10,"Catalog, Search","None","Giày bít gót đế thấp sẽ giúp các bạn nữ tự tin trong công sở cũng như dạo phố cùng bạn bè, tôn lên vẻ dịu dàng và quí phái của bạn.","none","/H/giay/1350610690VN.jpg","/H/giay/13506107932.jpg","/H/giay/13506107932.jpg","Giay","base","admin","simple",1,,,
"S53GIAY1400311012R1020","701-1",0,"Girlie",36,"Giày cao gót","Socola","3,36,80","Hiệu lực",397000,10,"Catalog, Search","None","Giày bít gót đế thấp sẽ giúp các bạn nữ tự tin trong công sở cũng như dạo phố cùng bạn bè, tôn lên vẻ dịu dàng và quí phái của bạn.","none","/H/giay/1350610690VN.jpg","/H/giay/13506107932.jpg","/H/giay/13506107932.jpg","Giay","base","admin","simple",1,,,
"S53GIAY1400311012R1021","701-10",0,"Girlie",37,"Giày cao gót","Socola","3,36,80","Hiệu lực",397000,10,"Catalog, Search","None","Giày bít gót đế thấp sẽ giúp các bạn nữ tự tin trong công sở cũng như dạo phố cùng bạn bè, tôn lên vẻ dịu dàng và quí phái của bạn.","none","/H/giay/1350610690VN.jpg","/H/giay/13506107932.jpg","/H/giay/13506107932.jpg","Giay","base","admin","simple",1,,,
"S53GIAY1400311012R1022","701-10",0,"Girlie",38,"Giày cao gót","Socola","3,36,80","Hiệu lực",397000,10,"Catalog, Search","None","Giày bít gót đế thấp sẽ giúp các bạn nữ tự tin trong công sở cũng như dạo phố cùng bạn bè, tôn lên vẻ dịu dàng và quí phái của bạn.","none","/H/giay/1350610690VN.jpg","/H/giay/13506107932.jpg","/H/giay/13506107932.jpg","Giay","base","admin","simple",1,,,
"S53GIAY1400311012R1023","701-10",0,"Girlie",39,"Giày cao gót","Socola","3,36,80","Hiệu lực",397000,10,"Catalog, Search","None","Giày bít gót đế thấp sẽ giúp các bạn nữ tự tin trong công sở cũng như dạo phố cùng bạn bè, tôn lên vẻ dịu dàng và quí phái của bạn.","none","/H/giay/1350610690VN.jpg","/H/giay/13506107932.jpg","/H/giay/13506107932.jpg","Giay","base","admin","simple",1,,,
"S53GIAY1400311012R1024","701-10",0,"Girlie",34,"Giày cao gót","Đen","3,36,80","Hiệu lực",397000,10,"Catalog, Search","None","Giày bít gót đế thấp sẽ giúp các bạn nữ tự tin trong công sở cũng như dạo phố cùng bạn bè, tôn lên vẻ dịu dàng và quí phái của bạn.","none","/H/giay/1350611014VN.jpg","/H/giay/13506122302.jpg","/H/giay/13506122302.jpg","Giay","base","admin","simple",1,,,
"S53GIAY1400311012R1025","701-10",0,"Girlie",35,"Giày cao gót","Đen","3,36,80","Hiệu lực",397000,10,"Catalog, Search","None","Giày bít gót đế thấp sẽ giúp các bạn nữ tự tin trong công sở cũng như dạo phố cùng bạn bè, tôn lên vẻ dịu dàng và quí phái của bạn.","none","/H/giay/1350611014VN.jpg","/H/giay/13506122302.jpg","/H/giay/13506122302.jpg","Giay","base","admin","simple",1,,,
"S53GIAY1400311012R1026","701-10",0,"Girlie",36,"Giày cao gót","Đen","3,36,80","Hiệu lực",397000,10,"Catalog, Search","None","Giày bít gót đế thấp sẽ giúp các bạn nữ tự tin trong công sở cũng như dạo phố cùng bạn bè, tôn lên vẻ dịu dàng và quí phái của bạn.","none","/H/giay/1350611014VN.jpg","/H/giay/13506122302.jpg","/H/giay/13506122302.jpg","Giay","base","admin","simple",1,,,
"S53GIAY1400311012R1027","701-10",0,"Girlie",37,"Giày cao gót","Đen","3,36,80","Hiệu lực",397000,10,"Catalog, Search","None","Giày bít gót đế thấp sẽ giúp các bạn nữ tự tin trong công sở cũng như dạo phố cùng bạn bè, tôn lên vẻ dịu dàng và quí phái của bạn.","none","/H/giay/1350611014VN.jpg","/H/giay/13506122302.jpg","/H/giay/13506122302.jpg","Giay","base","admin","simple",1,,,
