sku,name,_store,_product_websites,_attribute_set,_type,description,color,manufacturer,material_handbag,material_shoes,price,qty,status,shirt_size,shoes_size,short_description,image,small_image,thumbnail,tax_class_id,clothing_size,weight,material,category_ids,visibility,is_in_stock,dimension,skirt_type,gender,shoe_type,root_category,country_of_manufacture,dress_type,gallery,instruction,in_depth,media_gallery,model,size_handbag,small_image_label
S52GIAY1358311012R1077,342,admin,base,Giay,simple,"Tên : Búp Bê Viền Cốp Cạnh
Chiều cao : 0 cm
Chất liệu : Da tổng hợp
Với sắc trắng tinh khôi được viền xanh coban cốp cạnh , 342 thật đáng yêu và thích hợp cùng các bạn gái đến bất cứ nơi đâu. Kết hợp cùng quần jean áo thun đơn giản cũng đủ để bạn thật nổi bật với 342.",Trắng,dollyvn,,,355000,99,1,,34,none,/h/giay/3f951f_3716164a25ca8a82b8ac153785cdab31.jpg,/h/giay/3f951f_3716164a25ca8a82b8ac153785cdab31.jpg,/h/giay/3f951f_3716164a25ca8a82b8ac153785cdab31.jpg,0,,0,,"3,36,80",4,1,,,,Giày búp bê,muafast,,,,,,inner,,,
S52GIAY1358311012R1078,342,admin,base,Giay,simple,"Tên : Búp Bê Viền Cốp Cạnh
Chiều cao : 0 cm
Chất liệu : Da tổng hợp
Với sắc trắng tinh khôi được viền xanh coban cốp cạnh , 342 thật đáng yêu và thích hợp cùng các bạn gái đến bất cứ nơi đâu. Kết hợp cùng quần jean áo thun đơn giản cũng đủ để bạn thật nổi bật với 342.",Trắng,dollyvn,,,355000,99,1,,35,none,/h/giay/3f951f_3716164a25ca8a82b8ac153785cdab31.jpg,/h/giay/3f951f_3716164a25ca8a82b8ac153785cdab31.jpg,/h/giay/3f951f_3716164a25ca8a82b8ac153785cdab31.jpg,0,,0,,"3,36,80",4,1,,,,Giày búp bê,muafast,,,,,,inner,,,
S52GIAY1358311012R1079,342,admin,base,Giay,simple,"Tên : Búp Bê Viền Cốp Cạnh
Chiều cao : 0 cm
Chất liệu : Da tổng hợp
Với sắc trắng tinh khôi được viền xanh coban cốp cạnh , 342 thật đáng yêu và thích hợp cùng các bạn gái đến bất cứ nơi đâu. Kết hợp cùng quần jean áo thun đơn giản cũng đủ để bạn thật nổi bật với 342.",Trắng,dollyvn,,,355000,99,1,,36,none,/h/giay/3f951f_3716164a25ca8a82b8ac153785cdab31.jpg,/h/giay/3f951f_3716164a25ca8a82b8ac153785cdab31.jpg,/h/giay/3f951f_3716164a25ca8a82b8ac153785cdab31.jpg,0,,0,,"3,36,80",4,1,,,,Giày búp bê,muafast,,,,,,inner,,,
S52GIAY1358311012R1080,342,admin,base,Giay,simple,"Tên : Búp Bê Viền Cốp Cạnh
Chiều cao : 0 cm
Chất liệu : Da tổng hợp
Với sắc trắng tinh khôi được viền xanh coban cốp cạnh , 342 thật đáng yêu và thích hợp cùng các bạn gái đến bất cứ nơi đâu. Kết hợp cùng quần jean áo thun đơn giản cũng đủ để bạn thật nổi bật với 342.",Trắng,dollyvn,,,355000,99,1,,37,none,/h/giay/3f951f_3716164a25ca8a82b8ac153785cdab31.jpg,/h/giay/3f951f_3716164a25ca8a82b8ac153785cdab31.jpg,/h/giay/3f951f_3716164a25ca8a82b8ac153785cdab31.jpg,0,,0,,"3,36,80",4,1,,,,Giày búp bê,muafast,,,,,,inner,,,
S52GIAY1358311012R1081,342,admin,base,Giay,simple,"Tên : Búp Bê Viền Cốp Cạnh
Chiều cao : 0 cm
Chất liệu : Da tổng hợp
Với sắc trắng tinh khôi được viền xanh coban cốp cạnh , 342 thật đáng yêu và thích hợp cùng các bạn gái đến bất cứ nơi đâu. Kết hợp cùng quần jean áo thun đơn giản cũng đủ để bạn thật nổi bật với 342.",Trắng,dollyvn,,,355000,99,1,,38,none,/h/giay/3f951f_3716164a25ca8a82b8ac153785cdab31.jpg,/h/giay/3f951f_3716164a25ca8a82b8ac153785cdab31.jpg,/h/giay/3f951f_3716164a25ca8a82b8ac153785cdab31.jpg,0,,0,,"3,36,80",4,1,,,,Giày búp bê,muafast,,,,,,inner,,,
S52GIAY1358311012R1082,342,admin,base,Giay,simple,"Tên : Búp Bê Viền Cốp Cạnh
Chiều cao : 0 cm
Chất liệu : Da tổng hợp
Với sắc trắng tinh khôi được viền xanh coban cốp cạnh , 342 thật đáng yêu và thích hợp cùng các bạn gái đến bất cứ nơi đâu. Kết hợp cùng quần jean áo thun đơn giản cũng đủ để bạn thật nổi bật với 342.",Trắng,dollyvn,,,355000,99,1,,39,none,/h/giay/3f951f_3716164a25ca8a82b8ac153785cdab31.jpg,/h/giay/3f951f_3716164a25ca8a82b8ac153785cdab31.jpg,/h/giay/3f951f_3716164a25ca8a82b8ac153785cdab31.jpg,0,,0,,"3,36,80",4,1,,,,Giày búp bê,muafast,,,,,,inner,,,
S52GIAY1358311012R1083,342,admin,base,Giay,simple,"Tên : Búp Bê Viền Cốp Cạnh
Chiều cao : 0 cm
Chất liệu : Da tổng hợp
Với sắc trắng tinh khôi được viền xanh coban cốp cạnh , 342 thật đáng yêu và thích hợp cùng các bạn gái đến bất cứ nơi đâu. Kết hợp cùng quần jean áo thun đơn giản cũng đủ để bạn thật nổi bật với 342.",Trắng,dollyvn,,,355000,99,1,,40,none,/h/giay/3f951f_3716164a25ca8a82b8ac153785cdab31.jpg,/h/giay/3f951f_3716164a25ca8a82b8ac153785cdab31.jpg,/h/giay/3f951f_3716164a25ca8a82b8ac153785cdab31.jpg,0,,0,,"3,36,80",4,1,,,,Giày búp bê,muafast,,,,,,inner,,,
S52GIAY1358311012R1084,342,admin,base,Giay,simple,"Tên : Búp Bê Viền Cốp Cạnh
Chiều cao : 0 cm
Chất liệu : Da tổng hợp
Với sắc trắng tinh khôi được viền xanh coban cốp cạnh , 342 thật đáng yêu và thích hợp cùng các bạn gái đến bất cứ nơi đâu. Kết hợp cùng quần jean áo thun đơn giản cũng đủ để bạn thật nổi bật với 342.",Cam,dollyvn,,,355000,99,1,,34,none,/h/giay/3f951f_5eded906d7f75d14c80949fa1ed4270c.jpg,/h/giay/3f951f_5eded906d7f75d14c80949fa1ed4270c.jpg,/h/giay/3f951f_5eded906d7f75d14c80949fa1ed4270c.jpg,0,,0,,"3,36,80",4,1,,,,Giày búp bê,muafast,,,,,,inner,,,
S52GIAY1358311012R1085,342,admin,base,Giay,simple,"Tên : Búp Bê Viền Cốp Cạnh
Chiều cao : 0 cm
Chất liệu : Da tổng hợp
Với sắc trắng tinh khôi được viền xanh coban cốp cạnh , 342 thật đáng yêu và thích hợp cùng các bạn gái đến bất cứ nơi đâu. Kết hợp cùng quần jean áo thun đơn giản cũng đủ để bạn thật nổi bật với 342.",Cam,dollyvn,,,355000,99,1,,35,none,/h/giay/3f951f_5eded906d7f75d14c80949fa1ed4270c.jpg,/h/giay/3f951f_5eded906d7f75d14c80949fa1ed4270c.jpg,/h/giay/3f951f_5eded906d7f75d14c80949fa1ed4270c.jpg,0,,0,,"3,36,80",4,1,,,,Giày búp bê,muafast,,,,,,inner,,,
S52GIAY1358311012R1086,342,admin,base,Giay,simple,"Tên : Búp Bê Viền Cốp Cạnh
Chiều cao : 0 cm
Chất liệu : Da tổng hợp
Với sắc trắng tinh khôi được viền xanh coban cốp cạnh , 342 thật đáng yêu và thích hợp cùng các bạn gái đến bất cứ nơi đâu. Kết hợp cùng quần jean áo thun đơn giản cũng đủ để bạn thật nổi bật với 342.",Cam,dollyvn,,,355000,99,1,,36,none,/h/giay/3f951f_5eded906d7f75d14c80949fa1ed4270c.jpg,/h/giay/3f951f_5eded906d7f75d14c80949fa1ed4270c.jpg,/h/giay/3f951f_5eded906d7f75d14c80949fa1ed4270c.jpg,0,,0,,"3,36,80",4,1,,,,Giày búp bê,muafast,,,,,,inner,,,
S52GIAY1358311012R1087,342,admin,base,Giay,simple,"Tên : Búp Bê Viền Cốp Cạnh
Chiều cao : 0 cm
Chất liệu : Da tổng hợp
Với sắc trắng tinh khôi được viền xanh coban cốp cạnh , 342 thật đáng yêu và thích hợp cùng các bạn gái đến bất cứ nơi đâu. Kết hợp cùng quần jean áo thun đơn giản cũng đủ để bạn thật nổi bật với 342.",Cam,dollyvn,,,355000,99,1,,37,none,/h/giay/3f951f_5eded906d7f75d14c80949fa1ed4270c.jpg,/h/giay/3f951f_5eded906d7f75d14c80949fa1ed4270c.jpg,/h/giay/3f951f_5eded906d7f75d14c80949fa1ed4270c.jpg,0,,0,,"3,36,80",4,1,,,,Giày búp bê,muafast,,,,,,inner,,,
S52GIAY1358311012R1088,342,admin,base,Giay,simple,"Tên : Búp Bê Viền Cốp Cạnh
Chiều cao : 0 cm
Chất liệu : Da tổng hợp
Với sắc trắng tinh khôi được viền xanh coban cốp cạnh , 342 thật đáng yêu và thích hợp cùng các bạn gái đến bất cứ nơi đâu. Kết hợp cùng quần jean áo thun đơn giản cũng đủ để bạn thật nổi bật với 342.",Cam,dollyvn,,,355000,99,1,,38,none,/h/giay/3f951f_5eded906d7f75d14c80949fa1ed4270c.jpg,/h/giay/3f951f_5eded906d7f75d14c80949fa1ed4270c.jpg,/h/giay/3f951f_5eded906d7f75d14c80949fa1ed4270c.jpg,0,,0,,"3,36,80",4,1,,,,Giày búp bê,muafast,,,,,,inner,,,
S52GIAY1358311012R1089,342,admin,base,Giay,simple,"Tên : Búp Bê Viền Cốp Cạnh
Chiều cao : 0 cm
Chất liệu : Da tổng hợp
Với sắc trắng tinh khôi được viền xanh coban cốp cạnh , 342 thật đáng yêu và thích hợp cùng các bạn gái đến bất cứ nơi đâu. Kết hợp cùng quần jean áo thun đơn giản cũng đủ để bạn thật nổi bật với 342.",Cam,dollyvn,,,355000,99,1,,39,none,/h/giay/3f951f_5eded906d7f75d14c80949fa1ed4270c.jpg,/h/giay/3f951f_5eded906d7f75d14c80949fa1ed4270c.jpg,/h/giay/3f951f_5eded906d7f75d14c80949fa1ed4270c.jpg,0,,0,,"3,36,80",4,1,,,,Giày búp bê,muafast,,,,,,inner,,,
S52GIAY1358311012R1090,342,admin,base,Giay,simple,"Tên : Búp Bê Viền Cốp Cạnh
Chiều cao : 0 cm
Chất liệu : Da tổng hợp
Với sắc trắng tinh khôi được viền xanh coban cốp cạnh , 342 thật đáng yêu và thích hợp cùng các bạn gái đến bất cứ nơi đâu. Kết hợp cùng quần jean áo thun đơn giản cũng đủ để bạn thật nổi bật với 342.",Cam,dollyvn,,,355000,99,1,,40,none,/h/giay/3f951f_5eded906d7f75d14c80949fa1ed4270c.jpg,/h/giay/3f951f_5eded906d7f75d14c80949fa1ed4270c.jpg,/h/giay/3f951f_5eded906d7f75d14c80949fa1ed4270c.jpg,0,,0,,"3,36,80",4,1,,,,Giày búp bê,muafast,,,,,,inner,,,
S52GIAY1358311012R1091,333,admin,base,Giay,simple,"Tên : Giày Đế Xuồng Bít Gót Sọc
Chiều cao : 7 cm
Chất liệu : Da tổng hợp
Đôi 333 là đôi giày sẵn sàng, tiện lợi dễ mang chonhững dịp mà bạn vẫn muốn mang một chút cao gót nhưng không muốn một đôi giày quá cao.Với sắc đen sang trọng, thiết kế đế xuồng thời trang với điểm nhấn phần gót sọc chạy sọc trắng đen, 333 là sự lựa chọn hoàn hảo với xu hướng trung lập, thoải mái.",Đen,dollyvn,,,450000,99,1,,34,none,/h/giay/3f951f_87535377b5cb17bf22c7d857b653b11c.jpg,/h/giay/3f951f_87535377b5cb17bf22c7d857b653b11c.jpg,/h/giay/3f951f_b8254598a315bc1e41e7f14c97f6eb0e.jpg,0,,0,,"3,36,80",4,1,,,,Giày đế xuồng,muafast,,,,,,inner,,,
S52GIAY1358311012R1092,333,admin,base,Giay,simple,"Tên : Giày Đế Xuồng Bít Gót Sọc
Chiều cao : 7 cm
Chất liệu : Da tổng hợp
Đôi 333 là đôi giày sẵn sàng, tiện lợi dễ mang chonhững dịp mà bạn vẫn muốn mang một chút cao gót nhưng không muốn một đôi giày quá cao.Với sắc đen sang trọng, thiết kế đế xuồng thời trang với điểm nhấn phần gót sọc chạy sọc trắng đen, 333 là sự lựa chọn hoàn hảo với xu hướng trung lập, thoải mái.",Đen,dollyvn,,,450000,99,1,,35,none,/h/giay/3f951f_87535377b5cb17bf22c7d857b653b11c.jpg,/h/giay/3f951f_87535377b5cb17bf22c7d857b653b11c.jpg,/h/giay/3f951f_b8254598a315bc1e41e7f14c97f6eb0e.jpg,0,,0,,"3,36,80",4,1,,,,Giày đế xuồng,muafast,,,,,,inner,,,
S52GIAY1358311012R1093,333,admin,base,Giay,simple,"Tên : Giày Đế Xuồng Bít Gót Sọc
Chiều cao : 7 cm
Chất liệu : Da tổng hợp
Đôi 333 là đôi giày sẵn sàng, tiện lợi dễ mang chonhững dịp mà bạn vẫn muốn mang một chút cao gót nhưng không muốn một đôi giày quá cao.Với sắc đen sang trọng, thiết kế đế xuồng thời trang với điểm nhấn phần gót sọc chạy sọc trắng đen, 333 là sự lựa chọn hoàn hảo với xu hướng trung lập, thoải mái.",Đen,dollyvn,,,450000,99,1,,36,none,/h/giay/3f951f_87535377b5cb17bf22c7d857b653b11c.jpg,/h/giay/3f951f_87535377b5cb17bf22c7d857b653b11c.jpg,/h/giay/3f951f_b8254598a315bc1e41e7f14c97f6eb0e.jpg,0,,0,,"3,36,80",4,1,,,,Giày đế xuồng,muafast,,,,,,inner,,,
S52GIAY1358311012R1094,333,admin,base,Giay,simple,"Tên : Giày Đế Xuồng Bít Gót Sọc
Chiều cao : 7 cm
Chất liệu : Da tổng hợp
Đôi 333 là đôi giày sẵn sàng, tiện lợi dễ mang chonhững dịp mà bạn vẫn muốn mang một chút cao gót nhưng không muốn một đôi giày quá cao.Với sắc đen sang trọng, thiết kế đế xuồng thời trang với điểm nhấn phần gót sọc chạy sọc trắng đen, 333 là sự lựa chọn hoàn hảo với xu hướng trung lập, thoải mái.",Đen,dollyvn,,,450000,99,1,,37,none,/h/giay/3f951f_87535377b5cb17bf22c7d857b653b11c.jpg,/h/giay/3f951f_87535377b5cb17bf22c7d857b653b11c.jpg,/h/giay/3f951f_b8254598a315bc1e41e7f14c97f6eb0e.jpg,0,,0,,"3,36,80",4,1,,,,Giày đế xuồng,muafast,,,,,,inner,,,
S52GIAY1358311012R1095,333,admin,base,Giay,simple,"Tên : Giày Đế Xuồng Bít Gót Sọc
Chiều cao : 7 cm
Chất liệu : Da tổng hợp
Đôi 333 là đôi giày sẵn sàng, tiện lợi dễ mang chonhững dịp mà bạn vẫn muốn mang một chút cao gót nhưng không muốn một đôi giày quá cao.Với sắc đen sang trọng, thiết kế đế xuồng thời trang với điểm nhấn phần gót sọc chạy sọc trắng đen, 333 là sự lựa chọn hoàn hảo với xu hướng trung lập, thoải mái.",Đen,dollyvn,,,450000,99,1,,38,none,/h/giay/3f951f_87535377b5cb17bf22c7d857b653b11c.jpg,/h/giay/3f951f_87535377b5cb17bf22c7d857b653b11c.jpg,/h/giay/3f951f_b8254598a315bc1e41e7f14c97f6eb0e.jpg,0,,0,,"3,36,80",4,1,,,,Giày đế xuồng,muafast,,,,,,inner,,,
S52GIAY1358311012R1096,333,admin,base,Giay,simple,"Tên : Giày Đế Xuồng Bít Gót Sọc
Chiều cao : 7 cm
Chất liệu : Da tổng hợp
Đôi 333 là đôi giày sẵn sàng, tiện lợi dễ mang chonhững dịp mà bạn vẫn muốn mang một chút cao gót nhưng không muốn một đôi giày quá cao.Với sắc đen sang trọng, thiết kế đế xuồng thời trang với điểm nhấn phần gót sọc chạy sọc trắng đen, 333 là sự lựa chọn hoàn hảo với xu hướng trung lập, thoải mái.",Đen,dollyvn,,,450000,99,1,,39,none,/h/giay/3f951f_87535377b5cb17bf22c7d857b653b11c.jpg,/h/giay/3f951f_87535377b5cb17bf22c7d857b653b11c.jpg,/h/giay/3f951f_b8254598a315bc1e41e7f14c97f6eb0e.jpg,0,,0,,"3,36,80",4,1,,,,Giày đế xuồng,muafast,,,,,,inner,,,
S52GIAY1358311012R1097,333,admin,base,Giay,simple,"Tên : Giày Đế Xuồng Bít Gót Sọc
Chiều cao : 7 cm
Chất liệu : Da tổng hợp
Đôi 333 là đôi giày sẵn sàng, tiện lợi dễ mang chonhững dịp mà bạn vẫn muốn mang một chút cao gót nhưng không muốn một đôi giày quá cao.Với sắc đen sang trọng, thiết kế đế xuồng thời trang với điểm nhấn phần gót sọc chạy sọc trắng đen, 333 là sự lựa chọn hoàn hảo với xu hướng trung lập, thoải mái.",Đen,dollyvn,,,450000,99,1,,40,none,/h/giay/3f951f_87535377b5cb17bf22c7d857b653b11c.jpg,/h/giay/3f951f_87535377b5cb17bf22c7d857b653b11c.jpg,/h/giay/3f951f_b8254598a315bc1e41e7f14c97f6eb0e.jpg,0,,0,,"3,36,80",4,1,,,,Giày đế xuồng,muafast,,,,,,inner,,,
S52GIAY1358311012R1098,318,admin,base,Giay,simple,"Tên : Giày Đế Xuồng
Chiều cao : 7 cm
Chất liệu : Nỉ
Hãy thử một phong cách hoàn toàn mới trong năm 2012 với 318 cùng gam màu tím violet ấn tượng và sành điệu khi kết hợp với những chiếc váy ôm dáng , xắc tay thời trang cho đêm cuối tuần của bạn sẽ đầy bất ngờ và thú vị",Violet,dollyvn,,,390000,99,1,,34,none,/h/giay/3f951f_3b29e3bbba1584087d216f7e78596998.jpg,/h/giay/3f951f_3b29e3bbba1584087d216f7e78596998.jpg,/h/giay/3f951f_4c2b68389cf06c7bc26325d01c5242bb.jpg,0,,0,,"3,36,80",4,1,,,,Giày đế xuồng,muafast,,,,,,inner,,,
S52GIAY1358311012R1099,318,admin,base,Giay,simple,"Tên : Giày Đế Xuồng
Chiều cao : 7 cm
Chất liệu : Nỉ
Hãy thử một phong cách hoàn toàn mới trong năm 2012 với 318 cùng gam màu tím violet ấn tượng và sành điệu khi kết hợp với những chiếc váy ôm dáng , xắc tay thời trang cho đêm cuối tuần của bạn sẽ đầy bất ngờ và thú vị",Violet,dollyvn,,,390000,99,1,,35,none,/h/giay/3f951f_3b29e3bbba1584087d216f7e78596998.jpg,/h/giay/3f951f_3b29e3bbba1584087d216f7e78596998.jpg,/h/giay/3f951f_4c2b68389cf06c7bc26325d01c5242bb.jpg,0,,0,,"3,36,80",4,1,,,,Giày đế xuồng,muafast,,,,,,inner,,,
S52GIAY1358311012R1100,318,admin,base,Giay,simple,"Tên : Giày Đế Xuồng
Chiều cao : 7 cm
Chất liệu : Nỉ
Hãy thử một phong cách hoàn toàn mới trong năm 2012 với 318 cùng gam màu tím violet ấn tượng và sành điệu khi kết hợp với những chiếc váy ôm dáng , xắc tay thời trang cho đêm cuối tuần của bạn sẽ đầy bất ngờ và thú vị",Violet,dollyvn,,,390000,99,1,,36,none,/h/giay/3f951f_3b29e3bbba1584087d216f7e78596998.jpg,/h/giay/3f951f_3b29e3bbba1584087d216f7e78596998.jpg,/h/giay/3f951f_4c2b68389cf06c7bc26325d01c5242bb.jpg,0,,0,,"3,36,80",4,1,,,,Giày đế xuồng,muafast,,,,,,inner,,,
S52GIAY1358311012R1101,318,admin,base,Giay,simple,"Tên : Giày Đế Xuồng
Chiều cao : 7 cm
Chất liệu : Nỉ
Hãy thử một phong cách hoàn toàn mới trong năm 2012 với 318 cùng gam màu tím violet ấn tượng và sành điệu khi kết hợp với những chiếc váy ôm dáng , xắc tay thời trang cho đêm cuối tuần của bạn sẽ đầy bất ngờ và thú vị",Violet,dollyvn,,,390000,99,1,,37,none,/h/giay/3f951f_3b29e3bbba1584087d216f7e78596998.jpg,/h/giay/3f951f_3b29e3bbba1584087d216f7e78596998.jpg,/h/giay/3f951f_4c2b68389cf06c7bc26325d01c5242bb.jpg,0,,0,,"3,36,80",4,1,,,,Giày đế xuồng,muafast,,,,,,inner,,,
S52GIAY1358311012R1102,318,admin,base,Giay,simple,"Tên : Giày Đế Xuồng
Chiều cao : 7 cm
Chất liệu : Nỉ
Hãy thử một phong cách hoàn toàn mới trong năm 2012 với 318 cùng gam màu tím violet ấn tượng và sành điệu khi kết hợp với những chiếc váy ôm dáng , xắc tay thời trang cho đêm cuối tuần của bạn sẽ đầy bất ngờ và thú vị",Violet,dollyvn,,,390000,99,1,,38,none,/h/giay/3f951f_3b29e3bbba1584087d216f7e78596998.jpg,/h/giay/3f951f_3b29e3bbba1584087d216f7e78596998.jpg,/h/giay/3f951f_4c2b68389cf06c7bc26325d01c5242bb.jpg,0,,0,,"3,36,80",4,1,,,,Giày đế xuồng,muafast,,,,,,inner,,,
S52GIAY1358311012R1103,318,admin,base,Giay,simple,"Tên : Giày Đế Xuồng
Chiều cao : 7 cm
Chất liệu : Nỉ
Hãy thử một phong cách hoàn toàn mới trong năm 2012 với 318 cùng gam màu tím violet ấn tượng và sành điệu khi kết hợp với những chiếc váy ôm dáng , xắc tay thời trang cho đêm cuối tuần của bạn sẽ đầy bất ngờ và thú vị",Violet,dollyvn,,,390000,99,1,,39,none,/h/giay/3f951f_3b29e3bbba1584087d216f7e78596998.jpg,/h/giay/3f951f_3b29e3bbba1584087d216f7e78596998.jpg,/h/giay/3f951f_4c2b68389cf06c7bc26325d01c5242bb.jpg,0,,0,,"3,36,80",4,1,,,,Giày đế xuồng,muafast,,,,,,inner,,,
S52GIAY1358311012R1104,318,admin,base,Giay,simple,"Tên : Giày Đế Xuồng
Chiều cao : 7 cm
Chất liệu : Nỉ
Hãy thử một phong cách hoàn toàn mới trong năm 2012 với 318 cùng gam màu tím violet ấn tượng và sành điệu khi kết hợp với những chiếc váy ôm dáng , xắc tay thời trang cho đêm cuối tuần của bạn sẽ đầy bất ngờ và thú vị",Violet,dollyvn,,,390000,99,1,,40,none,/h/giay/3f951f_3b29e3bbba1584087d216f7e78596998.jpg,/h/giay/3f951f_3b29e3bbba1584087d216f7e78596998.jpg,/h/giay/3f951f_4c2b68389cf06c7bc26325d01c5242bb.jpg,0,,0,,"3,36,80",4,1,,,,Giày đế xuồng,muafast,,,,,,inner,,,
S52GIAY1358311012R1105,350,admin,base,Giay,simple,"Tên : Búp Bê Đính Khóa Vàng
Chiều cao : 0 cm
Chất liệu : Da Tổng Hợp + Nỉ 
Đôi 350 là đôi giày sẵn sàng, tiện lợi dễ mang cho mỗi ngày bận rộn của bạn.Với sắc đen sang trọng đính kèm khóa vàng độc đáo, 350 là sự lựachọn hoàn hảo với xu hướng trung lập, thoải mái.",Kem,dollyvn,,,355000,99,1,,34,none,/h/giay/3f951f_a9a3de1fda42c5de055d831da7a7b4c2.jpg,/h/giay/3f951f_a9a3de1fda42c5de055d831da7a7b4c2.jpg,/h/giay/3f951f_a9a3de1fda42c5de055d831da7a7b4c2.jpg,0,,0,,"3,36,80",4,1,,,,Giày búp bê,muafast,,,,,,inner,,,
S52GIAY1358311012R1106,350,admin,base,Giay,simple,"Tên : Búp Bê Đính Khóa Vàng
Chiều cao : 0 cm
Chất liệu : Da Tổng Hợp + Nỉ 
Đôi 350 là đôi giày sẵn sàng, tiện lợi dễ mang cho mỗi ngày bận rộn của bạn.Với sắc đen sang trọng đính kèm khóa vàng độc đáo, 350 là sự lựachọn hoàn hảo với xu hướng trung lập, thoải mái.",Kem,dollyvn,,,355000,99,1,,35,none,/h/giay/3f951f_a9a3de1fda42c5de055d831da7a7b4c2.jpg,/h/giay/3f951f_a9a3de1fda42c5de055d831da7a7b4c2.jpg,/h/giay/3f951f_a9a3de1fda42c5de055d831da7a7b4c2.jpg,0,,0,,"3,36,80",4,1,,,,Giày búp bê,muafast,,,,,,inner,,,
